0.42061901092529297
click,Button.right,0.150177001953125
release,Button.right,0.2616603374481201
click,Button.left,0.46523571014404297
release,Button.left,0.5617010593414307
click,Button.left,0.9215753078460693
release,Button.left,1.9440054893493652
click,Button.right,2.2703609466552734
release,Button.right,2.358158826828003
click,Button.left,2.57308292388916
release,Button.left,3.2313361167907715
